Length, Risk, TravelTime, Paths.x, Paths.y , Fitness, Weights
24.4463,1.16082,7.13452,"1;1.40105;1.84656;2.10274;2.60007;2.95129;3.44793;3.94766;4.34113;4.84112;5.28841;5.73757;6.09072;6.4429;6.93993;7.40875;7.90375;8.40198;8.89874;9.39868;9.83296;10.0328;10.5316;10.8064;10.9039;11.2055;11.6008;12.1005;12.587;13.0177;13.4995;13.8533;14.3013;14.7863;15.2031;15.5522;15.9731;16.3941;16.8246;17.1587;17.5245;17.9428;18.0727;18.4542;18.9136;19.205;19.5393;19.9817;20.1164;20.4597;20.8031;21","15;15.2986;15.5256;15.7145;15.7085;15.3526;15.4105;15.394;15.0855;15.0829;14.8984;14.7418;14.3878;14.0329;14.0874;14.2612;14.1907;14.2328;14.1759;14.1835;13.9357;13.4774;13.442;13.0243;12.8644;12.7231;12.417;12.3998;12.5154;12.2614;12.3951;12.0418;12.2639;12.1423;11.8662;11.5082;11.778;12.0479;11.7936;11.4215;11.7624;12.0362;12.5191;12.8424;12.721;12.9784;13.3502;13.5831;14.0646;14.4281;14.7916;15",7.89039,"0.0666667;0.0666667;0.866667"
22.7528,1.23829,11.3764,"1;1.25214;1.75202;2.2519;2.70367;3.1005;3.59041;4.04195;4.34922;4.75505;5.25389;5.65807;6.08315;6.46135;6.8241;7.24711;7.60748;8.10748;8.50624;8.98448;9.47183;9.93101;10.3734;10.8343;11.2967;11.7959;12.2956;12.7942;13.2942;13.7939;14.1305;14.6285;15.021;15.3102;15.8071;16.2423;16.6682;17.1462;17.2188;17.5729;17.9767;18.2531;18.6696;19.1212;19.5477;20.0449;20.2617;20.6363;21","15;14.5682;14.5792;14.5901;14.8043;15.1085;15.2085;15.4232;15.8177;16.1097;16.0756;16.1015;16.212;15.885;15.5408;15.2743;14.9277;14.9304;14.6287;14.7746;14.6629;14.8608;15.0938;14.9002;14.7099;14.6819;14.6991;14.7368;14.7359;14.753;14.3833;14.428;14.1182;13.7104;13.6548;13.4087;13.6707;13.8174;13.844;14.1352;14.3188;14.6351;14.8846;15.0582;15.1553;15.1021;14.8851;14.8051;15",11.121,"0.0666667;0.1;0.833333"
24.1527,1.99231,2.26015,"1;1.18215;1.21991;1.32383;1.34194;1.40181;1.54989;1.90774;2.19122;2.5706;3.01492;3.38013;3.70178;3.96985;4.21189;4.69597;4.92178;5.35778;5.75282;6.19207;6.42359;6.78307;7.19122;7.51275;7.99144;8.43511;8.7379;9.04653;9.25613;9.59188;9.9487;10.4235;10.7455;11.1824;11.3925;11.7636;12.1633;12.5854;13.0481;13.3423;13.8203;14.2847;14.7051;15.0996;15.4419;15.8102;16.3074;16.7319;16.8715;17.2894;17.3901;17.7619;18.2323;18.5843;18.7821;19.1849;19.6763;20.1244;20.5229;20.6868;20.7465;20.7559;20.8012;20.8797;20.9883;21","15;14.5901;14.4798;14.0472;13.8515;13.3861;12.9507;12.8487;12.7534;12.6132;12.7218;12.6084;12.3036;12.115;12.1834;12.2709;12.2703;12.3546;12.4475;12.4138;12.3958;12.2577;12.3045;12.1225;12.0417;12.045;12.0166;12.0074;12.0149;12.0946;12.2008;12.2267;12.3828;12.2884;12.3714;12.5117;12.6041;12.759;12.6782;12.6939;12.7485;12.8128;12.5966;12.5937;12.5571;12.5428;12.5581;12.5929;12.529;12.5357;12.5427;12.6426;12.5807;12.5007;12.4697;12.4013;12.4075;12.5847;12.8666;12.9759;13.0823;13.5121;13.9572;14.2916;14.7715;15",3.68394,"0.0666667;0.133333;0.8"
23.6551,1.61894,2.375,"1;1.20863;1.41052;1.56345;1.76434;1.83891;1.96418;2.05542;2.47459;2.73523;3.07341;3.32002;3.58259;3.87543;4.19049;4.66604;4.83583;5.30254;5.63844;6.11527;6.5616;6.99872;7.33235;7.71091;8.07104;8.46849;8.89282;9.37296;9.77281;10.1016;10.498;10.749;11.0428;11.3873;11.8306;12.2241;12.628;12.9682;13.4211;13.5579;14.0543;14.2005;14.6127;15.0164;15.3482;15.8321;16.1641;16.4902;16.8885;17.2003;17.4332;17.8015;18.1597;18.2939;18.7514;19.1423;19.6238;20.0134;20.3773;20.5049;20.5764;20.7757;20.7989;20.9033;21","15;14.6566;14.3858;13.9097;13.625;13.4003;13.0937;12.8999;12.7076;12.7111;12.4181;12.4699;12.3982;12.421;12.4492;12.428;12.4651;12.3527;12.1844;12.206;12.1828;12.2728;12.2874;12.2716;12.3906;12.4628;12.2816;12.2171;12.0135;11.9543;11.9522;11.9833;11.7775;11.8784;11.9235;12.0879;12.2821;12.2928;12.3423;12.3679;12.4121;12.3784;12.3521;12.3504;12.4098;12.4977;12.5046;12.5419;12.6727;12.743;12.7661;12.8485;12.7949;12.7546;12.6672;12.9038;12.857;12.9086;12.8367;13.1515;13.6247;14.0673;14.4594;14.6149;15",3.66766,"0.0666667;0.166667;0.766667"
23.5909,1.40832,2.52451,"1;1.35943;1.61516;1.78866;1.94377;2.26921;2.39641;2.77428;3.21915;3.59768;4.08104;4.38004;4.59268;4.92832;5.25517;5.74618;6.01896;6.47282;6.87492;7.06759;7.52078;8.0069;8.40946;8.72733;8.96366;9.4282;9.79316;10.2779;10.6678;11.0676;11.4231;11.8883;12.2286;12.5841;13.0288;13.4831;13.7518;14.1293;14.391;14.8568;15.2135;15.4875;15.812;16.146;16.4555;16.8701;17.3538;17.7156;18.1492;18.4596;18.8524;19.024;19.5041;19.9367;20.4254;20.4394;20.4795;20.5602;20.5651;20.7618;21","15;14.6946;14.2659;13.9228;13.7538;13.4034;12.9556;12.9098;12.829;12.5108;12.522;12.4932;12.4406;12.4861;12.4808;12.4437;12.3157;12.2497;12.2229;12.2309;12.0634;12.0854;11.8463;11.6972;11.6821;11.5711;11.3879;11.503;11.576;11.64;11.6181;11.6456;11.7464;11.8746;11.9473;11.9017;11.8468;11.8245;11.8348;11.741;11.8265;11.8968;11.9794;11.8765;12.0348;12.2466;12.1923;12.3774;12.426;12.5096;12.6561;12.6955;12.8159;12.8147;12.844;13.2647;13.7558;14.2403;14.5622;14.7412;15",3.7057,"0.0666667;0.2;0.733333"
24.5443,1.53717,2.3885,"1;1.38748;1.46499;1.65083;1.76165;1.81979;1.9388;2.40023;2.77575;3.26291;3.54906;4.0058;4.44566;4.80199;5.14203;5.3103;5.68758;5.92154;6.37858;6.80044;7.15947;7.61053;8.05298;8.42595;8.74437;8.96516;9.08201;9.49288;9.94404;10.3286;10.6579;11.112;11.4907;11.8579;12.2462;12.4198;12.7709;13.2214;13.5946;13.925;14.4106;14.8144;15.0814;15.4296;15.8963;16.2173;16.6671;16.9616;17.3939;17.4604;17.889;18.1065;18.5929;19.0028;19.1866;19.6193;19.9342;20.3329;20.8195;21.2893;21.2474;21.1998;21.2411;21.31;21.2214;21.1527;21.0175;21","15;14.7482;14.6122;14.1714;13.7734;13.4825;13.0011;12.8759;12.7199;12.7805;12.7175;12.794;12.9599;12.8504;12.7494;12.7743;12.4608;12.5645;12.5992;12.3747;12.212;12.1025;12.0847;12.0133;12.0984;12.1705;12.1465;12.1316;12.1114;12.1292;12.0842;12.052;12.1814;12.1637;12.0791;12.0935;12.1267;12.314;12.4117;12.312;12.2207;12.1574;12.1256;12.1147;12.1901;12.1719;12.2969;12.3517;12.3795;12.406;12.5427;12.7085;12.636;12.7281;12.7472;12.7435;12.8362;12.8534;12.7385;12.8764;13.0113;13.4642;13.6655;14.0002;14.4301;14.5525;14.9417;15",3.66691,"0.0666667;0.233333;0.7"
23.1456,1.43115,2.44056,"1;1.27027;1.47917;1.79519;1.95223;2.06216;2.28014;2.69306;3.05743;3.52236;3.8822;4.22405;4.52661;4.77266;5.25686;5.39062;5.85391;6.26379;6.52418;6.72846;7.22056;7.65392;8.02304;8.23767;8.53632;8.99242;9.29578;9.78044;10.2397;10.5806;10.8188;11.1022;11.3589;11.625;12.0895;12.5625;12.8849;13.3573;13.6539;14.0903;14.4489;14.8155;15.2858;15.4691;15.8637;16.3207;16.8063;17.2002;17.6129;17.8968;18.1736;18.4926;18.8555;19.2747;19.4339;19.9196;20.3692;20.4878;20.5905;20.6992;20.7435;20.8;20.9044;20.9477;21","15;14.7771;14.4147;14.1029;13.658;13.3889;12.951;12.7609;12.6539;12.7584;12.5896;12.5983;12.5735;12.603;12.4916;12.4621;12.3728;12.2535;12.2446;12.2803;12.1918;12.1548;12.1513;12.1807;12.2324;12.2643;12.3116;12.3528;12.3516;12.3755;12.4431;12.4427;12.5189;12.5691;12.5678;12.5116;12.5496;12.5337;12.5475;12.5789;12.7583;12.7654;12.7755;12.8468;12.8515;12.7956;12.7118;12.5807;12.5188;12.4542;12.503;12.6604;12.6601;12.7199;12.8147;12.8631;12.9414;13.0224;13.3784;13.5661;13.7524;14.1648;14.5291;14.8867;15",3.55172,"0.0666667;0.266667;0.666667"
23.3818,1.43421,2.41301,"1;1.35943;1.65631;1.84705;1.89366;2.00232;2.08453;2.10194;2.20771;2.60916;2.97029;3.2313;3.51666;3.7781;4.07849;4.38985;4.80254;4.8856;5.18116;5.57525;5.88988;6.36683;6.60132;7.05027;7.51058;7.97051;8.44561;8.93816;9.13931;9.5177;9.72484;10.0377;10.5019;10.8932;11.3885;11.8691;12.1772;12.4211;12.8032;13.2153;13.6999;14.1254;14.597;15.0647;15.3349;15.8013;16.1361;16.5421;17.0324;17.4148;17.7148;18.0638;18.2341;18.6096;19.0378;19.5201;19.7948;20.2166;20.5947;20.6214;20.7301;20.7453;20.7638;20.9318;21","15;14.722;14.4058;14.1089;13.9602;13.4894;13.0749;12.9817;12.9893;12.726;12.6906;12.6635;12.6218;12.6157;12.6899;12.5822;12.4998;12.4564;12.363;12.2424;12.1469;12.1694;12.1862;12.2636;12.4588;12.4889;12.5899;12.5992;12.5555;12.5842;12.5964;12.623;12.7495;12.7442;12.7476;12.8733;12.9157;12.9028;12.8876;12.9142;12.9918;12.9964;12.8928;12.7848;12.7672;12.7308;12.7703;12.8715;12.9231;12.9524;12.9618;12.8174;12.7805;12.8487;12.8358;12.7814;12.7486;12.8421;12.9918;13.3614;13.7852;14.119;14.4879;14.8096;15",3.51729,"0.0666667;0.3;0.633333"
23.0496,1.3369,2.5536,"1;1.07539;1.426;1.78441;1.99688;2.10869;2.21192;2.36802;2.40262;2.60049;3.06948;3.40564;3.66586;4.13726;4.60808;4.85691;5.23001;5.58164;5.99055;6.35446;6.5839;7.05111;7.31004;7.80344;8.27571;8.73423;9.01552;9.30205;9.66816;10.1478;10.5725;10.9782;11.2898;11.5809;12.0185;12.377;12.5926;13.0276;13.4793;13.9536;14.3797;14.6201;14.9663;15.1346;15.5997;15.9455;16.3762;16.7818;17.146;17.5293;17.9877;18.4366;18.8295;18.9823;19.3289;19.8049;20.1353;20.3022;20.3402;20.4256;20.6389;20.8475;21","15;14.9699;14.6607;14.3725;14.1248;13.9032;13.5168;13.1995;13.0054;12.7958;12.6934;12.7243;12.7326;12.6289;12.6315;12.6779;12.8527;12.9639;12.7862;12.7827;12.723;12.7619;12.6734;12.708;12.7554;12.8777;12.7874;12.8274;12.7683;12.6331;12.5871;12.4083;12.3969;12.4249;12.2775;12.3688;12.4217;12.4846;12.5762;12.6191;12.5478;12.5446;12.5519;12.5492;12.5513;12.5699;12.5716;12.5367;12.5813;12.5872;12.5906;12.5578;12.5441;12.5941;12.6139;12.7496;12.8927;13.24;13.6743;14.0602;14.4031;14.7795;15",3.51443,"0.0666667;0.333333;0.6"
22.956,1.39894,2.64769,"1;1.315;1.40655;1.79048;1.93961;2.08708;2.32078;2.48029;2.7733;3.26645;3.59635;3.85269;4.34893;4.78086;5.17081;5.60721;5.9546;6.36225;6.82541;7.18354;7.40918;7.77046;8.17083;8.66188;9.0339;9.43204;9.91086;10.3791;10.8267;11.2298;11.5317;11.8599;12.3514;12.8054;13.0858;13.3813;13.6249;14.0773;14.2526;14.6992;14.8914;15.3535;15.7774;15.9945;16.3346;16.7874;17.1396;17.5248;17.7885;18.0412;18.3959;18.8485;19.2888;19.693;19.8833;20.0232;20.0834;20.0848;20.2953;20.5691;21","15;14.7056;14.4822;14.1741;13.846;13.5829;13.1896;12.9944;12.6685;12.6067;12.5855;12.5611;12.5306;12.4608;12.3532;12.2373;12.139;11.9721;12.0781;12.0065;11.9826;12.0259;12.1006;12.0162;12.0304;12.0608;12.0486;11.9483;11.8953;11.8492;11.7871;11.7886;11.8377;11.8531;12.0891;12.1829;12.2074;12.1819;12.1849;12.2827;12.2614;12.2173;12.1886;12.2894;12.4132;12.4797;12.4965;12.5273;12.5463;12.5672;12.5199;12.7044;12.8551;12.887;12.9301;13.3871;13.6488;13.9019;14.3486;14.7544;15",3.54371,"0.0666667;0.366667;0.566667"
23.8173,1.34029,2.51003,"1;1.35747;1.71323;1.80938;2.15291;2.22915;2.24779;2.3913;2.59958;2.98357;3.32085;3.78588;4.18268;4.61514;5.03197;5.51535;5.69599;6.04811;6.41154;6.56653;6.94093;7.31861;7.7413;8.22097;8.69703;9.12633;9.59193;10.0042;10.2224;10.676;11.1704;11.6368;11.9158;12.0354;12.4142;12.6635;13.1542;13.269;13.6634;14.0869;14.5076;14.8488;15.2973;15.6566;16.0613;16.5606;17.0034;17.4486;17.795;18.2615;18.6263;19.0696;19.3965;19.5855;19.8832;20.2792;20.5987;20.8037;20.8655;20.852;20.9463;20.8402;21.0076;21","15;14.7527;14.4457;14.3315;13.9976;13.7309;13.5063;13.0402;12.8119;12.9681;12.9553;12.9611;12.8969;12.9885;12.856;12.8881;12.7537;12.9406;12.8359;12.7618;12.6997;12.8043;12.9462;12.9341;12.8016;12.7023;12.8522;12.7243;12.7488;12.7466;12.8132;12.8669;12.8709;12.8563;12.9217;12.9233;12.8756;12.8612;12.9307;12.9341;12.8526;12.699;12.7509;12.7219;12.5023;12.4859;12.4477;12.3565;12.3205;12.236;12.3413;12.4601;12.5413;12.6316;12.6017;12.8545;12.9013;12.8809;13.018;13.4592;13.7509;14.2234;14.6769;15",3.46262,"0.0666667;0.4;0.533333"
23.1699,1.33829,2.59122,"1;1.34958;1.54695;1.66789;1.79873;2.02922;2.25104;2.56898;2.84931;3.14519;3.29273;3.78454;4.26371;4.58805;4.97956;5.37696;5.74535;6.08858;6.49194;6.8597;7.32462;7.5747;8.04626;8.46755;8.72635;9.1322;9.52569;9.81514;10.0671;10.4374;10.7107;11.1807;11.5843;11.9464;12.1381;12.5046;12.7907;13.2109;13.6232;14.0208;14.4451;14.8479;15.2836;15.6873;16.1276;16.4842;16.6607;17.0982;17.518;18.0042;18.4974;18.7732;19.0735;19.5123;19.9627;20.3495;20.4147;20.5522;20.6964;20.7126;20.8615;21","15;14.9353;14.6219;14.4291;14.178;13.7642;13.3664;13.0588;12.8236;12.7794;12.7118;12.6594;12.5919;12.6752;12.7777;12.8813;12.864;12.8112;12.7798;12.6577;12.605;12.5981;12.6045;12.49;12.4436;12.4872;12.402;12.3677;12.393;12.2794;12.2433;12.3364;12.4811;12.412;12.3806;12.3593;12.2499;12.1292;12.3172;12.4808;12.5491;12.7398;12.7688;12.8319;12.7694;12.7794;12.8041;12.8987;12.8377;12.92;12.9147;12.9924;12.829;12.7256;12.9093;12.909;13.065;13.5014;13.8302;14.2679;14.5383;15",3.4202,"0.0666667;0.433333;0.5"
23.3401,1.21741,2.70327,"1;1.47942;1.83436;2.00782;2.24092;2.57087;2.77501;3.03835;3.32817;3.74664;4.19797;4.51552;4.93268;5.25977;5.62259;6.09686;6.42837;6.7442;7.12654;7.45742;7.64985;7.99717;8.1992;8.56084;8.91252;9.27318;9.55337;10.0475;10.4943;10.9378;11.2652;11.75;12.1814;12.5874;12.7928;13.2323;13.6283;14.0012;14.2792;14.7266;15.1184;15.6114;15.7803;16.2654;16.4333;16.7894;17.2388;17.549;17.818;18.2429;18.4803;18.8534;19.3048;19.7286;20.0512;20.3996;20.5141;20.6424;20.6916;20.7744;20.9747;21","15;14.858;14.5059;14.312;14.0063;13.6822;13.2283;13.0005;12.8478;12.8879;12.9496;12.7051;12.8254;12.7851;12.5859;12.506;12.4704;12.5703;12.8405;12.8161;12.8492;12.8317;12.8047;12.665;12.668;12.6488;12.7599;12.7972;12.6387;12.5637;12.4212;12.3568;12.4289;12.2706;12.3003;12.2618;12.4043;12.402;12.4872;12.5115;12.7673;12.7156;12.7824;12.879;12.8631;12.8556;12.8969;12.9064;12.7654;12.5482;12.4901;12.6954;12.7326;12.681;12.7636;12.8627;13.1069;13.5002;13.8737;14.3395;14.7842;15",3.38566,"0.0666667;0.466667;0.466667"
23.1748,1.15804,2.85572,"1;1.48996;1.92791;2.17264;2.32943;2.55686;2.7816;2.98771;3.13645;3.37051;3.73627;4.16496;4.54223;4.86394;5.20009;5.5514;5.95988;6.21509;6.64398;7.0271;7.45465;7.87386;8.30226;8.52071;8.84663;9.17651;9.43752;9.68498;10.1011;10.4128;10.6792;11.1147;11.536;11.8147;12.0213;12.409;12.5643;12.9432;13.3016;13.7867;14.2538;14.7244;15.1097;15.2574;15.7382;16.2149;16.5678;16.9171;17.3121;17.5019;17.8174;18.1095;18.5839;18.9252;19.3255;19.739;20.05;20.2827;20.3528;20.6554;20.6357;20.6973;20.8638;21","15;14.9003;14.6591;14.4716;14.3088;14.1112;13.871;13.4906;13.2615;12.8604;12.9255;12.8186;12.6242;12.4747;12.4807;12.2825;12.1418;12.0262;12.058;12.2169;12.2149;12.1315;12.0684;12.1012;12.1986;12.3341;12.2566;12.4068;12.3091;12.2608;12.2286;12.3484;12.3527;12.4932;12.4728;12.5669;12.6313;12.8024;12.7943;12.7998;12.9418;12.8797;12.8967;12.9066;12.9401;12.9022;12.6551;12.7329;12.7758;12.8667;12.9097;12.8149;12.8588;12.7879;12.6948;12.8279;12.9846;12.9605;13.3736;13.7618;13.8509;14.3414;14.6782;15",3.36148,"0.0666667;0.5;0.433333"
22.9281,1.19522,2.7927,"1;1.05646;1.33517;1.59718;1.86664;2.13506;2.3923;2.66505;2.88478;2.99862;3.13131;3.511;3.97469;4.22977;4.58038;4.73346;5.17068;5.58777;5.93225;6.42846;6.56245;6.95748;7.24673;7.57077;8.03543;8.52585;8.67142;9.12737;9.35266;9.64143;10.0374;10.2189;10.6496;11.0384;11.3304;11.5721;11.8391;12.1361;12.4784;12.8018;13.2825;13.5562;13.9056;14.3541;14.8331;15.3036;15.5231;15.8601;16.2081;16.6165;17.0917;17.5228;17.9086;18.1366;18.5036;18.8347;19.2565;19.7127;20.0541;20.108;20.2247;20.402;20.357;20.5813;20.8452;21","15;14.9796;14.8652;14.7628;14.5905;14.2568;13.9252;13.6932;13.3405;12.973;12.9093;12.8625;12.7955;12.7214;12.6006;12.4751;12.3436;12.287;12.2197;12.2115;12.3129;12.3151;12.4962;12.5143;12.6825;12.6054;12.5786;12.5593;12.5975;12.6081;12.6707;12.6689;12.6986;12.6893;12.6964;12.6714;12.6715;12.6338;12.6961;12.7593;12.7087;12.7482;12.8811;12.9978;12.9544;12.9166;12.9786;12.9129;12.7577;12.8177;12.7921;12.8063;12.6045;12.6539;12.4806;12.6328;12.8423;12.928;12.9534;13.1398;13.5827;13.9221;14.1615;14.5193;14.85;15",3.28307,"0.0666667;0.533333;0.4"
23.291,1.20054,2.7344,"1;1.41158;1.79496;2.03756;2.30303;2.38847;2.64908;2.89078;3.07295;3.09016;3.43478;3.78515;4.24064;4.66007;5.05535;5.53783;5.72061;6.17817;6.54726;6.88459;7.34686;7.72418;8.15086;8.55862;9.00789;9.26077;9.71473;9.99731;10.4582;10.8917;11.3247;11.5508;11.9998;12.1929;12.6581;13.1564;13.4006;13.831;14.097;14.4981;14.7616;15.201;15.541;15.9988;16.2544;16.6216;16.9756;17.3559;17.7089;18.0602;18.2966;18.534;19.0171;19.4424;19.939;20.2279;20.7058;20.8149;20.7294;20.8097;20.9275;20.9208;21","15;14.7915;14.6191;14.5232;14.247;14.0553;13.6995;13.5385;13.1419;12.973;12.8151;12.7191;12.6221;12.3878;12.2673;12.2563;12.1709;12.3076;12.2536;12.1629;12.1366;12.1066;11.9756;11.9641;11.8613;11.9368;11.9993;12.014;12.0455;12.1782;12.1432;12.1735;12.104;12.1289;12.2461;12.2529;12.203;12.1421;12.1036;12.0974;12.1229;12.1655;12.2708;12.3205;12.3437;12.3737;12.3985;12.3428;12.4011;12.4528;12.6116;12.8119;12.7011;12.9316;12.9172;12.9977;12.9971;13.4085;13.6738;14.1106;14.563;14.6454;15",3.23566,"0.0666667;0.566667;0.366667"
22.9466,1.19236,2.83568,"1;1.49154;1.93289;2.19781;2.37295;2.67717;2.86335;2.99278;3.38015;3.57622;4.07121;4.51405;4.84765;5.24452;5.60032;5.88336;6.31106;6.75808;7.19343;7.66055;7.97243;8.24215;8.58054;9.0318;9.29084;9.75393;10.1199;10.5541;10.9824;11.2982;11.5742;11.9922;12.3415;12.8283;13.1838;13.4491;13.8808;14.323;14.7337;15.0377;15.1025;15.5411;16.0006;16.2115;16.4836;16.9338;17.3905;17.8688;18.3223;18.7649;19.2473;19.6559;20.1003;20.1838;20.2914;20.3973;20.7412;21.0038;21","15;14.9084;14.6735;14.4574;13.9951;13.7251;13.3956;13.012;12.7455;12.7155;12.7534;12.9077;12.9456;12.989;12.8663;12.7721;12.6713;12.4743;12.566;12.4801;12.6072;12.7064;12.7652;12.6957;12.6508;12.5417;12.5982;12.5459;12.6419;12.5739;12.458;12.592;12.5603;12.569;12.5324;12.4921;12.5439;12.5119;12.5312;12.6128;12.637;12.692;12.7275;12.7391;12.7902;12.6888;12.5464;12.5083;12.4829;12.6217;12.6853;12.8281;12.9637;13.2821;13.641;13.8196;14.1785;14.5766;15",3.19042,"0.0666667;0.6;0.333333"
23.061,1.17189,2.79184,"1;1.45801;1.84515;2.01712;2.24167;2.45345;2.75734;3.08292;3.24314;3.65699;3.85386;4.25361;4.42236;4.83878;5.23931;5.58143;6.04321;6.36213;6.65009;7.01581;7.10315;7.51241;7.9714;8.28282;8.68317;8.83161;8.97439;9.44794;9.76136;10.066;10.439;10.6351;11.0322;11.3517;11.6187;12.0308;12.4848;12.7471;13.2288;13.6676;13.9843;14.2687;14.7433;14.9945;15.4405;15.9139;16.0339;16.4322;16.8677;17.0935;17.4972;17.7088;17.8031;18.2816;18.6588;19.139;19.3492;19.5234;19.9029;20.3008;20.5164;20.7526;20.8908;20.9297;20.9686;21","15;14.8315;14.6002;14.4608;14.1863;14.0117;13.8072;13.428;12.9923;13.0005;12.947;12.7266;12.6974;12.6429;12.3474;12.2945;12.2306;12.2192;12.2026;12.0579;12.0163;11.9729;12.0569;11.9995;12.084;12.1265;12.1817;12.1742;12.1865;12.1433;12.1475;12.2019;12.3018;12.3338;12.419;12.5242;12.5708;12.5212;12.5188;12.5666;12.6124;12.674;12.7676;12.7905;12.7482;12.8852;12.8253;12.6858;12.6553;12.6593;12.6089;12.6247;12.6048;12.6462;12.622;12.6193;12.6239;12.664;12.6426;12.8945;12.9196;13.2663;13.6;14.0985;14.597;15",3.11715,"0.0666667;0.633333;0.3"
23.6292,1.06866,11.8146,"1;1.34298;1.61471;1.92339;2.34812;2.82687;3.25195;3.72103;4.1235;4.62293;5.11159;5.44804;5.83766;6.32071;6.80243;7.23452;7.70961;7.93162;8.39239;8.81829;9.20436;9.50723;10.0072;10.5071;10.9695;11.4695;11.9692;12.4582;12.9282;13.4074;13.8523;14.3252;14.8175;15.1978;15.6838;16.118;16.4453;16.9301;17.2493;17.5602;18.0137;18.5077;18.7415;19.1822;19.6203;20.0169;20.2629;20.6902;20.8992;20.9681;21","15;14.9084;14.8803;14.7409;14.4771;14.3328;14.0696;13.8965;14.1932;14.217;14.1111;14.0745;14.0178;14.1469;14.2809;14.5325;14.6883;14.2403;14.4345;14.1725;14.4902;14.8881;14.881;14.8865;14.6961;14.6993;14.7151;14.8195;14.9903;15.1329;15.3611;15.1987;15.1116;14.787;14.9047;15.1526;15.5306;15.6528;16.0376;16.1918;16.0478;16.1253;16.5673;16.8034;17.0445;16.74;16.3047;16.0451;15.6344;15.4215;15",5.43828,"0.0666667;0.666667;0.266667"
23.3569,1.21106,2.95694,"1;1.48001;1.85801;2.23601;2.48045;2.34915;2.63259;2.91184;3.25385;3.52473;3.85345;4.29619;4.75816;5.13572;5.57924;5.90972;6.34584;6.6879;7.04888;7.41383;7.65815;8.10017;8.5282;8.89343;9.25229;9.72967;10.0767;10.3613;10.6604;10.9253;11.3753;11.8428;12.3366;12.713;13.1998;13.6144;14.0142;14.1748;14.4549;14.8269;15.1729;15.4509;15.7008;16.07;16.3112;16.7798;17.148;17.5194;17.8988;18.339;18.6041;19.0191;19.3812;19.7308;20.1321;20.3442;20.577;20.6551;20.8548;20.9462;20.9246;21","15;14.86;14.713;14.4688;14.229;13.8054;13.6241;13.417;13.0896;12.8045;12.8488;12.8608;12.9151;12.8872;12.9223;12.7326;12.6143;12.679;12.6283;12.6793;12.6752;12.5283;12.3698;12.3849;12.386;12.3388;12.3826;12.2212;12.0995;11.9662;11.8682;11.7684;11.8392;11.8411;11.8775;11.8978;11.7695;11.7791;11.7949;11.7806;11.9589;12.0281;12.0455;12.1981;12.1676;12.2408;12.1842;12.2163;12.4891;12.6992;12.7633;12.8723;12.8092;12.9269;12.9021;12.8791;13.3159;13.5753;13.9907;14.1186;14.5512;15",3.09482,"0.0666667;0.7;0.233333"
22.5645,1.14948,3.01121,"1;1.32518;1.72315;2.10753;2.40693;2.66858;2.7967;2.90443;3.05151;3.37499;3.87313;4.27582;4.6013;4.85475;5.29439;5.75444;6.24159;6.6592;7.07874;7.41369;7.82408;8.0571;8.46658;8.95292;9.30031;9.70165;10.1881;10.5136;10.8151;11.1949;11.5371;11.7932;12.0674;12.5388;12.8815;13.2764;13.4846;13.9829;14.4713;14.8064;15.2707;15.6433;15.9227;16.1942;16.5408;17.0083;17.4886;17.977;18.3511;18.8128;19.2047;19.4943;19.6445;19.8346;20.0644;20.3061;20.3685;20.6052;20.7357;21","15;14.9282;14.8435;14.6515;14.3064;14.0123;13.8022;13.5759;13.227;12.8846;12.9116;12.7057;12.7166;12.7225;12.7469;12.8714;12.7588;12.6746;12.5799;12.3191;12.2724;12.2523;12.2403;12.3563;12.4549;12.4956;12.6112;12.7224;12.6504;12.6347;12.6388;12.7401;12.7688;12.7827;12.804;12.7366;12.8316;12.8527;12.7657;12.8172;12.7994;12.7761;12.7723;12.7621;12.6814;12.6487;12.59;12.6974;12.7061;12.6192;12.7342;12.8376;13.0235;13.3673;13.6133;14.0429;14.1061;14.534;14.8521;15",2.9495,"0.0666667;0.733333;0.2"
22.4647,1.14202,3.11993,"1;1.17255;1.48983;1.87683;2.1572;2.50896;2.67049;3.00496;3.26972;3.45696;3.8165;4.17567;4.64742;4.97387;5.39275;5.8736;6.19421;6.60697;6.94343;7.37927;7.70977;8.18576;8.58589;8.91091;9.14926;9.61051;9.81619;10.1417;10.321;10.7176;10.8171;11.204;11.6167;11.9766;12.2176;12.6642;13.0241;13.3087;13.7821;14.1052;14.5263;14.9075;15.2462;15.6527;16.0962;16.5113;16.9229;17.1954;17.687;17.9369;18.296;18.6352;18.7644;19.1724;19.5994;19.7468;19.9893;20.2325;20.4731;20.5801;20.9085;21","15;14.902;14.6922;14.5219;14.3749;14.1921;14.0445;13.8029;13.6299;13.3125;12.9792;12.7678;12.7887;12.8043;12.9796;12.9725;12.9544;12.944;12.8654;12.8525;12.7637;12.6713;12.7293;12.7018;12.749;12.722;12.7333;12.7899;12.8168;12.7883;12.7387;12.6617;12.6913;12.7406;12.6957;12.7279;12.6471;12.7012;12.5704;12.4759;12.5553;12.56;12.7648;12.6761;12.6424;12.5843;12.507;12.5111;12.4517;12.4025;12.4077;12.5175;12.8553;12.8346;12.8764;13.0194;13.3651;13.6215;13.9905;14.1513;14.5256;15",2.89318,"0.0666667;0.766667;0.166667"
